lat,lon,Enb.avg_income,Enb.woz,Enbp.high_education,Enbp.independent,Enbp.low_education,Enbp.unemployed,Gcb.buurt,Gcb.buurtcode,Inp.Grey,Pnb.cohesion,Pnb.diversity,Pnb.good_life,Pnb.pop,Pnbp.complains_aq,Pnbp.complains_noise,Pnbp.feels_unsafe,Pnbp.mostly_by_car,Pnbp.mostly_walking,Pnbp.unhappy,Vc.milieuzone,Vc.mode_species,Vc.mode_tree_species,Vn.PM10_avg_2020,Vn.PM10_avg_2021,Vn.PM10_avg_2022,Vn.med_tree_height,Vn.number_species,Vn.number_tree_species,Vn.number_trees,Vn.prec_ann,Vn.tavg_ann,Vnp.Green
51414,5466,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,,,,,,,,,,,,0.6732330883177645
51414,5467,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.6386632798343932
51414,5468,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.24884948268768292
51414,5469,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.012652835306184237
51414,5470,,,,,,,Gennep,726,0.1013690044627596,,,,0.0,,,,,,,0,,Zomereik,,,,10.5,,2.0,5.0,64.5,9.945994059244791,0.02627072185635269
51414,5471,,,,,,,Gennep,726,0.014132588291767759,,,,0.0,,,,,,,0,,Zomereik,,,,13.5,,1.0,1.0,64.5,9.945994059244791,0.017661941527631304
51414,5472,,,,,,,Gennep,726,0.95,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.01980020408032034
51414,5473,,,,,,,Gennep,726,0.7296728019665057,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.7716260239825722
51414,5474,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,EUPATORIUM CANNABINUM,Zomereik,,,,16.5,3.0,2.0,2.0,64.5,9.945994059244791,0.8659001495557749
51414,5475,,,,,,,Sportpark Aalsterweg,226,0.03171896374000566,,,,0.0,,,,,,,0,,Onbekend,,,,3.0,,1.0,1.0,64.5,9.945994059244791,0.6257387839739218
51414,5476,,,,,,,Sportpark Aalsterweg,226,0.044216193141906515,,,,0.0,,,,,,,0,,Gewone esdoorn cv,,,,13.5,,5.0,19.0,64.5,9.945994059244791,0.5365891157788615
51414,5477,,,,,,,Sportpark Aalsterweg,226,0.0,,,,0.0,,,,,,,0,,,,,,,,,,,,0.11549002848658023
51414,5478,,,,,,,Sportpark Aalsterweg,226,0.12865087636800984,,,,0.0,,,,,,,0,,Els,,,,13.5,,2.0,18.0,64.5,9.945994059244791,0.11973177914358317
51414,5479,,,,,,,Sportpark Aalsterweg,226,0.002641595454690439,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.5191707087455021
51414,5480,,,,,,,Sportpark Aalsterweg,226,0.09896204593220378,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.6295797827597572
51414,5481,,,,,,,Sportpark Aalsterweg,226,0.0,,,,0.0,,,,,,,0,,Noorse esdoorn cv,,,,21.0,,1.0,1.0,64.5,9.945994059244791,0.8383183145139703
51414,5482,,,,,,,Sportpark Aalsterweg,226,0.01880730476190041,,,,0.0,,,,,,,0,,Zomereik,,,,21.0,,7.0,15.0,64.5,9.945994059244791,0.6398780923877933
51414,5483,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.23115863642909393,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,LAPSANA COMMUNIS,Zuilhaagbeuk,,,,13.5,2.0,3.0,7.0,64.5,9.945994059244791,0.01148479069977489
51414,5484,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.07699898522783652,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,SONCHUS OLERACEUS,Amerikaanse es,,,,12.0,1.0,4.0,8.0,64.5,9.945994059244791,0.0
51414,5485,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.017470066797908846,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Amerikaanse es,,,,16.5,,4.0,11.0,64.5,9.945994059244791,0.0
51414,5486,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.03539504797989866,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Amberboom,,,,10.5,,4.0,9.0,64.5,9.945994059244791,0.0
51414,5487,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.07984436961126072,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,ALLIUM URSINUM,,,,,,1.0,,,,,0.0
51414,5488,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.13775194602975652,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,HEDERA HELIX,Noorse esdoorn cv,,,,7.5,1.0,1.0,5.0,64.5,9.945994059244791,0.0
51414,5489,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.12395801916294735,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,SAPONARIA OFFICINALIS,Valse christusdoorn cv,,,,10.5,1.0,1.0,19.0,64.5,9.945994059244791,0.0
51414,5490,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.07164070574231135,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Amerikaanse es,,,,16.5,,1.0,1.0,64.5,9.945994059244791,0.0
51414,5491,89.4,732.0,,84.8,,,Roosten,224,0.14213401020364966,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,LIGUSTRUM VULGARE,Zomereik,,,,16.5,2.0,6.0,39.0,64.5,9.945994059244791,0.3003959054163975
51414,5492,89.4,732.0,,84.8,,,Roosten,224,0.049852551302160104,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Zomereik,,,,16.5,,4.0,13.0,64.5,9.945994059244791,0.0588907828163791
51414,5493,89.4,732.0,,84.8,,,Roosten,224,0.07080798727578867,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Zuileik,,,,12.0,,2.0,8.0,64.5,9.945994059244791,0.0
51414,5494,89.4,732.0,,84.8,,,Roosten,224,0.11236993164784397,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,AEGOPODIUM PODAGRARIA,Lijsterbes,,,,7.5,1.0,4.0,14.0,64.5,9.945994059244791,0.20693025370187373
51414,5495,89.4,732.0,,84.8,,,Roosten,224,0.04972192467172949,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Moseik,,,,13.5,,2.0,3.0,64.5,9.945994059244791,0.21468542486106876
51414,5496,89.4,732.0,,84.8,,,Roosten,224,0.04378420928962088,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,,,,,,,,,64.5,9.945994059244791,0.1388391568913692
51414,5497,89.4,732.0,,84.8,,,Roosten,224,0.1394388777841371,7.6,0.26,8.4,6.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Amerikaanse eik,,,,21.0,,2.0,7.0,64.5,9.945994059244791,0.21971187960677394
51414,5498,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.08024029000089831,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,Zomereik,,,,10.5,,1.0,1.0,,,0.16670248499679005
51414,5499,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.024462433973869376,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,Zomereik,,,,16.5,,2.0,4.0,64.5,9.945994059244791,0.015714286553098474
51414,5500,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.008164908492894899,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,ALLIARIA PETIOLATA,Zomereik,,,,21.0,4.0,2.0,22.0,63.416666666666664,9.850428263346354,0.001808743902179548
51414,5501,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.012632306134608558,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,GLECHOMA HEDERACEA,,,,,,1.0,,,63.416666666666664,9.850428263346354,0.14169459761953943
51414,5502,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.10512402438535054,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0034426357857697512
51414,5503,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.0983679868222659,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,ALLIARIA PETIOLATA,,,,,,1.0,,,63.416666666666664,9.850428263346354,0.04093927239241914
51414,5504,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.0,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.008192104809506143
51414,5505,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.0,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,SORBUS AUCUPARIA,,,,,,3.0,,,63.416666666666664,9.850428263346354,0.1404663830280637
51414,5506,56.8,487.0,64.3,82.4,14.3,2.0,Schuttersbosch,238,0.0,6.9,0.24,8.3,13.0,17.0,24.0,4.0,59.0,6.0,3.0,0,PRUNUS SEROTINA,,,,,,3.0,,,63.416666666666664,9.850428263346354,0.37317041573246984
51414,5507,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,HYPERICUM ELODES,,,,,,4.0,,,63.416666666666664,9.850428263346354,0.757867306351672
51414,5508,,,,,,,Leenderheide,239,0.004399996739486648,,,,,,,,,,,0,MENYANTHES TRIFOLIATA,,,,,,5.0,,,63.416666666666664,9.850428263346354,0.95
51414,5509,,,,,,,Leenderheide,239,0.07910964473016648,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.9089539132839268
51414,5510,,,,,,,Leenderheide,239,0.0,,,,,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.7831318383381738
51414,5511,67.0,461.0,52.2,77.9,19.6,4.0,Gijzenrooi,235,0.013190593448060641,6.9,0.33,8.3,24.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.7670029381918161
51414,5512,67.0,461.0,52.2,77.9,19.6,4.0,Gijzenrooi,235,0.0,6.9,0.33,8.3,24.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.9022941662171133
51414,5513,67.0,461.0,52.2,77.9,19.6,4.0,Gijzenrooi,235,0.0,6.9,0.33,8.3,24.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.6835849016833047
51414,5514,67.0,461.0,52.2,77.9,19.6,4.0,Gijzenrooi,235,0.0,6.9,0.33,8.3,24.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.6919234729469708
51414,5515,67.0,461.0,52.2,77.9,19.6,4.0,Gijzenrooi,235,0.0,6.9,0.33,8.3,24.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.95
51414,5516,67.0,461.0,52.2,77.9,19.6,4.0,Gijzenrooi,235,0.0,6.9,0.33,8.3,24.0,17.0,24.0,4.0,59.0,6.0,3.0,0,,Onbekend,,,,3.0,,2.0,8.0,63.416666666666664,9.850428263346354,0.95
51414,5517,,,40.0,,20.0,,Riel,240,0.026196511701980434,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.45190763712814275
51414,5518,,,40.0,,20.0,,Riel,240,0.025868711188920604,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0495584119941508
51414,5519,,,40.0,,20.0,,Riel,240,0.005079714421973946,,,,1.0,,,,,,,0,RABELERA HOLOSTEA,,,,,,6.0,,,63.416666666666664,9.850428263346354,0.8079231475588264
51414,5520,,,40.0,,20.0,,Riel,240,0.0,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0768843322315249
51414,5521,,,40.0,,20.0,,Riel,240,0.0,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.0
51414,5522,,,40.0,,20.0,,Riel,240,0.03147642250935257,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.5580824637853953
51414,5523,,,40.0,,20.0,,Riel,240,0.0,,,,1.0,,,,,,,0,VERONICA CHAMAEDRYS,,,,,,1.0,,,63.416666666666664,9.850428263346354,0.95
51414,5524,,,40.0,,20.0,,Riel,240,0.0,,,,1.0,,,,,,,0,BORAGO OFFICINALIS,,,,,,1.0,,,63.416666666666664,9.850428263346354,0.95
51414,5525,,,40.0,,20.0,,Riel,240,0.013696768596612235,,,,1.0,,,,,,,0,,,,,,,,,,63.416666666666664,9.850428263346354,0.5466423387968897
51415,5427,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.04696105963384733,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51415,5428,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.18801553747523947,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51415,5429,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.4042221862410783,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51415,5430,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.16710885030972836,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,,,,,,,,,64.5,9.945994059244791,0.0
51415,5431,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.07304804211552748,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Smalbladige es cv,,,,13.5,,5.0,18.0,64.5,9.945994059244791,0.20547615496614066
51415,5432,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.1978863461400586,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,EUPATORIUM CANNABINUM,Smalbladige es cv,,,,10.5,1.0,15.0,28.0,64.5,9.945994059244791,0.16105927801341705
51415,5433,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.1337299641658637,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Watercypres,,,,13.5,,2.0,8.0,64.5,9.945994059244791,0.018106691160593893
51415,5434,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.18523747777297606,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Watercypres,,,,13.5,,3.0,14.0,,,0.0035261317719859314
51415,5435,72.59,490.0,62.5,81.2,14.1,2.0,Ooievaarsnest,733,0.20914843811706052,6.4,0.48,7.7,8.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Watercypres,,,,13.5,,3.0,11.0,64.5,9.945994059244791,0.023357495388396817
51415,5436,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.3165952296734163,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Gewone es cv,,,,7.5,,4.0,11.0,64.5,9.945994059244791,0.007282889765638513
51415,5437,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.2250793196479728,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Amerikaanse es cv,,,,10.5,,2.0,8.0,64.5,9.945994059244791,0.004480317297953803
51415,5438,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.1475347509338254,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Gewone es cv,,,,7.5,,5.0,14.0,64.5,9.945994059244791,0.0036932161227996546
51415,5439,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.19858018844241265,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Gewone es cv,,,,7.5,,3.0,11.0,64.5,9.945994059244791,0.000744599857812714
51415,5440,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.18503589214852978,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Zoete kers,,,,7.5,,8.0,22.0,64.5,9.945994059244791,0.20121187494882242
51415,5441,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.17692205144323594,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Gewone es cv,,,,7.5,,1.0,6.0,64.5,9.945994059244791,0.0014969527346746685
51415,5442,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.1716314744393586,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,PRUNUS LAUROCERASUS,Gewone esdoorn cv,,,,7.5,2.0,5.0,12.0,64.5,9.945994059244791,0.016248749672242054
51415,5443,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.24159911031550968,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Gewone esdoorn cv,,,,5.25,,9.0,20.0,64.5,9.945994059244791,0.05505651130526995
51415,5444,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.19271911173202674,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Gewone esdoorn cv,,,,10.5,,4.0,14.0,64.5,9.945994059244791,0.0027104756890698983
51415,5445,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.3015094369419665,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,,Gewone es cv,,,,7.5,,5.0,19.0,,,0.053004813970945835
51415,5446,42.0,263.0,35.79,68.9,28.8,7.0,Hanevoet,732,0.15339984798177841,6.4,0.57,7.7,40.0,24.0,39.0,6.0,54.0,15.0,5.0,0,CHELIDONIUM MAJUS,Tulpenboom cv,,,,7.5,1.0,8.0,17.0,64.5,9.945994059244791,0.20382111989462795
51415,5447,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.17383479933252036,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,ERIGERON KARVINSKIANUS,Schietwilg,,,,13.5,3.0,15.0,29.0,64.5,9.945994059244791,0.35366791767606354
51415,5448,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.16528308041585382,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Hollandse iep,,,,13.5,,13.0,16.0,64.5,9.945994059244791,0.38104665997640963
51415,5449,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.11358684927406384,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Es,,,,13.5,,14.0,30.0,64.5,9.945994059244791,0.19731666897459782
51415,5450,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.061485440216434054,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Es,,,,13.5,,6.0,11.0,64.5,9.945994059244791,0.11858428504635621
51415,5451,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.14989541176390253,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Zomereik,,,,10.5,,4.0,8.0,64.5,9.945994059244791,0.05147596854566852
51415,5452,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.09763602481189812,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Zomereik,,,,16.5,,4.0,11.0,64.5,9.945994059244791,0.182993003049358
51415,5453,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.0022164182097192753,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Zomereik,,,,13.5,,4.0,7.0,64.5,9.945994059244791,0.8130233735795974
51415,5454,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.008597175267163979,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Zomereik,,,,16.5,,4.0,27.0,64.5,9.945994059244791,0.8818812763364686
51415,5455,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.031197316445871204,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Zomereik,,,,13.5,,5.0,15.0,64.5,9.945994059244791,0.7062651968897738
51415,5456,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.0,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Zomereik,,,,16.5,,4.0,11.0,,,0.40725092300585586
51415,5457,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.0,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Es,,,,16.5,,3.0,14.0,64.5,9.945994059244791,0.3820408871378971
51415,5458,34.79,238.0,24.0,66.09,40.2,9.0,"Bennekel-West, Gagelbosch",725,0.0176945255431898,5.3,0.65,6.9,42.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Es,,,,10.5,,8.0,21.0,64.5,9.945994059244791,0.5135496167244549
51415,5459,34.7,224.0,41.4,66.2,27.5,9.0,Bennekel-Oost,724,0.11244048268430164,5.3,0.72,6.9,46.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Es,,,,13.5,,5.0,5.0,64.5,9.945994059244791,0.5695624028568965
51415,5460,34.7,224.0,41.4,66.2,27.5,9.0,Bennekel-Oost,724,0.04035747305334007,5.3,0.72,6.9,46.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Es,,,,13.5,,5.0,6.0,64.5,9.945994059244791,0.30863541122888244
51415,5461,34.7,224.0,41.4,66.2,27.5,9.0,Bennekel-Oost,724,0.027541951748476318,5.3,0.72,6.9,46.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,,,,,,,,,64.5,9.945994059244791,0.0767646955743033
51415,5462,34.7,224.0,41.4,66.2,27.5,9.0,Bennekel-Oost,724,0.01444790382864241,5.3,0.72,6.9,46.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,,,,,,,,,64.5,9.945994059244791,0.048829196111169856
51415,5463,34.7,224.0,41.4,66.2,27.5,9.0,Bennekel-Oost,724,0.02228182251008598,5.3,0.72,6.9,46.0,21.0,49.0,21.0,60.0,18.0,9.0,0,TRIFOLIUM ARVENSE,,,,,,1.0,,,64.5,9.945994059244791,0.008125132922755615
51415,5464,34.7,224.0,41.4,66.2,27.5,9.0,Bennekel-Oost,724,0.12207770104903426,5.3,0.72,6.9,46.0,21.0,49.0,21.0,60.0,18.0,9.0,0,,Es,,,,7.5,,5.0,14.0,64.5,9.945994059244791,0.030032406176956353
51415,5465,34.7,224.0,41.4,66.2,27.5,9.0,Bennekel-Oost,724,0.0006528408958753707,5.3,0.72,6.9,46.0,21.0,49.0,21.0,60.0,18.0,9.0,0,PHALACROCORAX CARBO,,,,,,1.0,,,64.5,9.945994059244791,0.0027871343099961877
51415,5466,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,LYCOPUS EUROPAEUS,,,,,,2.0,,,,,0.32052832059672764
51415,5467,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.3849656841655046
51415,5468,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,POPULUS TREMULA,,,,,,1.0,,,64.5,9.945994059244791,0.3549540118833386
51415,5469,,,,,,,Gennep,726,0.0,,,,0.0,,,,,,,0,,Beuk,,,,16.5,,1.0,4.0,64.5,9.945994059244791,0.0009397207628325353
51415,5470,,,,,,,Gennep,726,0.14691138164543394,,,,0.0,,,,,,,0,,Zwarte linde,,,,13.5,,3.0,7.0,64.5,9.945994059244791,0.20364469987513378
51415,5471,,,,,,,Gennep,726,0.24357801047245983,,,,0.0,,,,,,,0,,Zomereik,,,,13.5,,2.0,3.0,64.5,9.945994059244791,0.1673498099052911
51415,5472,,,,,,,Gennep,726,0.039816845597294086,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.15478300534577977
51415,5473,,,,,,,Gennep,726,0.01737502978794653,,,,0.0,,,,,,,0,,Gewone plataan,,,,13.5,,1.0,1.0,64.5,9.945994059244791,0.21530475377501776
51415,5474,,,,,,,Gennep,726,0.06261342633541933,,,,0.0,,,,,,,0,ANAS PLATYRHYNCHOS,Populier,,,,21.0,2.0,1.0,1.0,64.5,9.945994059244791,0.025005811129291688
51415,5475,,,,,,,Gennep,726,0.03470878154530689,,,,0.0,,,,,,,0,URTICA DIOICA,,,,,,1.0,,,64.5,9.945994059244791,0.1428078758479948
51415,5476,,,,,,,Gennep,726,0.008806070932184794,,,,0.0,,,,,,,0,,Gewone esdoorn cv,,,,10.5,,7.0,14.0,64.5,9.945994059244791,0.11760385753175787
51415,5477,,,,,,,Sportpark Aalsterweg,226,0.0,,,,0.0,,,,,,,0,,,,,,,,,,,,0.028215214766942717
51415,5478,,,,,,,Sportpark Aalsterweg,226,0.14189535701421044,,,,0.0,,,,,,,0,ACHILLEA MILLEFOLIUM,Els,,,,10.5,2.0,2.0,23.0,64.5,9.945994059244791,0.12579087481942489
51415,5479,,,,,,,Sportpark Aalsterweg,226,0.05688905591818587,,,,0.0,,,,,,,0,,Els,,,,13.5,,1.0,3.0,64.5,9.945994059244791,0.7833298092581262
51415,5480,,,,,,,Sportpark Aalsterweg,226,0.10951997326043193,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.27013533068056544
51415,5481,,,,,,,Sportpark Aalsterweg,226,0.061771765696162564,,,,0.0,,,,,,,0,,,,,,,,,,64.5,9.945994059244791,0.34526534338400133
51415,5482,,,,,,,Sportpark Aalsterweg,226,0.2950332633612545,,,,0.0,,,,,,,0,,Witte paardenkastanje,,,,21.0,,3.0,8.0,64.5,9.945994059244791,0.03941694670924009
51415,5483,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.38060229765842307,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Paardenkastanje,,,,16.5,,3.0,14.0,64.5,9.945994059244791,0.09641058635995912
51415,5484,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.10471937627495245,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Amberboom,,,,10.5,,1.0,11.0,64.5,9.945994059244791,0.0
51415,5485,74.2,525.0,48.7,78.5,26.9,4.0,Eikenburg,225,0.11991141517486953,7.6,0.26,8.4,15.0,40.0,44.0,7.0,68.0,5.0,3.0,0,,Amberboom,,,,10.5,,1.0,3.0,64.5,9.945994059244791,0.0
